review_notes,cause,cur_match_en,match_en,quality,class,label,google_translate_to_en,en_osa,en_dl,en_qgram,en_cos,en_jaccard,compare_en,clase,etiqueta,google_translate_to_es,compare_es
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0110674,congenital myasthenic syndrome 17,congenital myasthenic syndrome 17,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0110674,síndrome miasténico congénito 17,síndrome miasténico congénito 17,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0110675,congenital myasthenic syndrome 11,congenital myasthenic syndrome 11,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0110675,síndrome miasténico congénito 11,síndrome miasténico congénito 11,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0110676,congenital myasthenic syndrome 13,congenital myasthenic syndrome 13,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0110676,síndrome miasténico congénito 13,síndrome miasténico congénito 13,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0110677,congenital myasthenic syndrome 4B,congenital myasthenic syndrome 4B,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0110677,síndrome miasténico congénito 4B,síndrome miasténico congénito 4B,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0110678,congenital myasthenic syndrome 4A,congenital myasthenic syndrome 4A,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0110678,síndrome miasténico congénito 4A,síndrome miasténico congénito 4A,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0110679,congenital myasthenic syndrome 4C,congenital myasthenic syndrome 4C,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0110679,síndrome miasténico congénito 4C,síndrome miasténico congénito 4C,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0110680,congenital myasthenic syndrome 2C,congenital myasthenic syndrome 2C,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0110680,síndrome miasténico congénito 2C,síndrome miasténico congénito 2C,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0110681,congenital myasthenic syndrome 2A,congenital myasthenic syndrome 2A,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0110681,síndrome miasténico congénito 2A,síndrome miasténico congénito 2A,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0110682,congenital myasthenic syndrome 16,congenital myasthenic syndrome 16,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0110682,síndrome miasténico congénito 16,síndrome miasténico congénito 16,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0110683,congenital myasthenic syndrome 18,congenital myasthenic syndrome 18,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0110683,síndrome miasténico congénito 18,síndrome miasténico congénito 18,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0110711,congenital hypotrichosis with juvenile macular dystrophy,congenital hypotrichosis with juvenile macular dystrophy,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0110711,hipotricosis congénita con distrofia macular juvenil,hipotricosis congénita con distrofia macular juvenil,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0110712,Oguchi disease-1,Oguchi disease-1,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0110712,enfermedad de Oguchi-1,Enfermedad de Oguchi-1,exact
due to inclusion of dash,,order,,2,http://purl.obolibrary.org/obo/DOID_0110713,Oguchi disease-2,Oguchi-2 disease,0.75,0.75,1,1,1,,http://purl.obolibrary.org/obo/DOID_0110713,enfermedad de Oguchi-2,Enfermedad de Oguchi-2,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0110714,congenital stationary night blindness 1G,congenital stationary night blindness 1G,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0110714,ceguera nocturna estacionaria congénita 1G,ceguera nocturna estacionaria congénita 1G,exact
,,order,,5,http://purl.obolibrary.org/obo/DOID_0110715,congenital stationary night blindness autosomal dominant 3,autosomal dominant congenital stationary night blindness 3,0.3448275862068966,0.3448275862068966,1,1,1,,http://purl.obolibrary.org/obo/DOID_0110715,ceguera nocturna estacionaria congénita autosómica dominante 3,ceguera nocturna estacionaria congénita autosómica dominante 3,exact
,,order,,5,http://purl.obolibrary.org/obo/DOID_0110862,congenital stationary night blindness autosomal dominant 1,autosomal dominant congenital stationary night blindness 1,0.3448275862068966,0.3448275862068966,1,1,1,,http://purl.obolibrary.org/obo/DOID_0110862,ceguera nocturna estacionaria congénita autosómica dominante 1,ceguera nocturna estacionaria congénita autosómica dominante 1,exact
,,order,,5,http://purl.obolibrary.org/obo/DOID_0110863,congenital stationary night blindness autosomal dominant 2,autosomal dominant congenital stationary night blindness 2,0.3448275862068966,0.3448275862068966,1,1,1,,http://purl.obolibrary.org/obo/DOID_0110863,ceguera nocturna estacionaria congénita autosómica dominante 2,ceguera nocturna estacionaria congénita autosómica dominante 2,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0110864,congenital stationary night blindness 1F,congenital stationary night blindness 1F,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0110864,ceguera nocturna estacionaria congénita 1F,ceguera nocturna estacionaria congénita 1F,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0110865,congenital stationary night blindness 1B,congenital stationary night blindness 1B,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0110865,ceguera nocturna estacionaria congénita 1B,ceguera nocturna estacionaria congénita 1B,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0110866,congenital stationary night blindness 1H,congenital stationary night blindness 1H,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0110866,ceguera nocturna estacionaria congénita 1H,ceguera nocturna estacionaria congénita 1H,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0110867,congenital stationary night blindness 1C,congenital stationary night blindness 1C,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0110867,ceguera nocturna estacionaria congénita 1C,ceguera nocturna estacionaria congénita 1C,exact
,google to en,error|order,,2,http://purl.obolibrary.org/obo/DOID_0110868,congenital stationary night blindness 1D,1D congenital stationary night blindness,0.85,0.85,1,1,1,,http://purl.obolibrary.org/obo/DOID_0110868,ceguera nocturna estacionaria congénita 1D,ceguera nocturna estacionaria congénita 1D,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0110869,congenital stationary night blindness 1E,congenital stationary night blindness 1E,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0110869,ceguera nocturna estacionaria congénita 1E,ceguera nocturna estacionaria congénita 1E,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0110870,congenital stationary night blindness 1A,congenital stationary night blindness 1A,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0110870,ceguera nocturna estacionaria congénita 1A,ceguera nocturna estacionaria congénita 1A,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0110871,congenital stationary night blindness 2A,congenital stationary night blindness 2A,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0110871,ceguera nocturna estacionaria congénita 2A,ceguera nocturna estacionaria congénita 2A,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0110872,holoprosencephaly 2,holoprosencephaly 2,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0110872,holoprosencefalia 2,holoprosencefalia 2,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_4621,holoprosencephaly,holoprosencephaly,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_4621,holoprosencefalia,holoprosencefalia,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0110873,holoprosencephaly 9,holoprosencephaly 9,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0110873,holoprosencefalia 9,holoprosencefalia 9,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0110874,holoprosencephaly 6,holoprosencephaly 6,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0110874,holoprosencefalia 6,holoprosencefalia 6,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0110875,holoprosencephaly 3,holoprosencephaly 3,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0110875,holoprosencefalia 3,holoprosencefalia 3,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0110876,holoprosencephaly 7,holoprosencephaly 7,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0110876,holoprosencefalia 7,holoprosencefalia 7,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0110877,holoprosencephaly 11,holoprosencephaly 11,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0110877,holoprosencefalia 11,holoprosencefalia 11,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0110878,holoprosencephaly 5,holoprosencephaly 5,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0110878,holoprosencefalia 5,holoprosencefalia 5,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0110879,holoprosencephaly 8,holoprosencephaly 8,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0110879,holoprosencefalia 8,holoprosencefalia 8,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0110880,holoprosencephaly 4,holoprosencephaly 4,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0110880,holoprosencefalia 4,holoprosencefalia 4,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0110881,holoprosencephaly 1,holoprosencephaly 1,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0110881,holoprosencefalia 1,holoprosencefalia 1,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0110916,hereditary spherocytosis type 1,hereditary spherocytosis type 1,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0110916,esferocitosis hereditaria tipo 1,esferocitosis hereditaria tipo 1,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_12971,hereditary spherocytosis,hereditary spherocytosis,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_12971,esferocitosis hereditaria,esferocitosis hereditaria,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0110917,hereditary spherocytosis type 2,hereditary spherocytosis type 2,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0110917,esferocitosis hereditaria tipo 2,esferocitosis hereditaria tipo 2,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0110918,hereditary spherocytosis type 3,hereditary spherocytosis type 3,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0110918,esferocitosis hereditaria tipo 3,esferocitosis hereditaria tipo 3,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0110919,hereditary spherocytosis type 4,hereditary spherocytosis type 4,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0110919,esferocitosis hereditaria tipo 4,esferocitosis hereditaria tipo 4,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0110920,hereditary spherocytosis type 5,hereditary spherocytosis type 5,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0110920,esferocitosis hereditaria tipo 5,esferocitosis hereditaria tipo 5,exact
,,order,,5,http://purl.obolibrary.org/obo/DOID_0111066,congenital bile acid synthesis defect 5,congenital defect of bile acid synthesis 5,0.5952380952380952,0.5952380952380952,0.962962963,0.9905530539738168,1,,http://purl.obolibrary.org/obo/DOID_0111066,defecto congénito de la síntesis de ácidos biliares 5,defecto congénito de síntesis de ácidos biliares 5,
,,order,,5,http://purl.obolibrary.org/obo/DOID_0111067,congenital bile acid synthesis defect 6,congenital defect of bile acid synthesis 6,0.5952380952380952,0.5952380952380952,0.962962963,0.9905530539738168,1,,http://purl.obolibrary.org/obo/DOID_0111067,defecto congénito de la síntesis de ácidos biliares 6,defecto congénito de síntesis de ácidos biliares 6,
,,order,,5,http://purl.obolibrary.org/obo/DOID_0111068,congenital bile acid synthesis defect 4,congenital defect of bile acid synthesis 4,0.5952380952380952,0.5952380952380952,0.962962963,0.9905530539738168,1,,http://purl.obolibrary.org/obo/DOID_0111068,defecto congénito de la síntesis de ácidos biliares 4,defecto congénito de síntesis de ácidos biliares 4,
,,order,,5,http://purl.obolibrary.org/obo/DOID_0111069,congenital bile acid synthesis defect 2,congenital defect of bile acid synthesis 2,0.5952380952380952,0.5952380952380952,0.962962963,0.9905530539738168,1,,http://purl.obolibrary.org/obo/DOID_0111069,defecto congénito de la síntesis de ácidos biliares 2,defecto congénito de síntesis de ácidos biliares 2,
,,order,,5,http://purl.obolibrary.org/obo/DOID_0111070,congenital bile acid synthesis defect 3,congenital defect of bile acid synthesis 3,0.5952380952380952,0.5952380952380952,0.962962963,0.9905530539738168,1,,http://purl.obolibrary.org/obo/DOID_0111070,defecto congénito de la síntesis de ácidos biliares 3,defecto congénito de síntesis de ácidos biliares 3,
,,order,,5,http://purl.obolibrary.org/obo/DOID_0111071,congenital bile acid synthesis defect 1,congenital defect of bile acid synthesis 1,0.5952380952380952,0.5952380952380952,0.962962963,0.9905530539738168,1,,http://purl.obolibrary.org/obo/DOID_0111071,defecto congénito de la síntesis de ácidos biliares 1,defecto congénito de síntesis de ácidos biliares 1,
,,order,,5,http://purl.obolibrary.org/obo/DOID_0111077,pyruvate kinase deficiency of red cells,red blood cell pyruvate kinase deficiency,0.31707317073170727,0.31707317073170727,0.925,0.975739912,0.9473684210526316,,http://purl.obolibrary.org/obo/DOID_0111077,deficiencia de piruvato quinasa de los glóbulos rojos,deficiencia de piruvato quinasa de los glóbulos rojos,exact
,,,punct,5,http://purl.obolibrary.org/obo/DOID_2861,congenital nonspherocytic hemolytic anemia,congenital non-spherocytic hemolytic anemia,0.9767441860465116,0.9767441860465116,0.9882352941176472,0.996343681,0.9411764705882352,,http://purl.obolibrary.org/obo/DOID_2861,anemia hemolítica congénita no esferocítica,anemia hemolítica congénita no esferocítica,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0111080,Fanconi anemia complementation group V,Fanconi anemia complementation group V,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0111080,Anemia de Fanconi grupo de complementación V,Anemia de Fanconi complementación grupo V,
,,,exact,5,http://purl.obolibrary.org/obo/DOID_13636,Fanconi anemia,Fanconi anemia,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_13636,anemia de Fanconi,anemia de fanconi,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0111081,Fanconi anemia complementation group T,Fanconi anemia complementation group T,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0111081,Anemia de Fanconi grupo de complementación T,Anemia de Fanconi complementación grupo T,
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0111082,Fanconi anemia complementation group L,Fanconi anemia complementation group L,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0111082,Anemia de Fanconi grupo de complementación L,Anemia de Fanconi complementación grupo L,
,google to en,error,,1,http://purl.obolibrary.org/obo/DOID_0111083,Fanconi anemia complementation group D2,Fanconi Anemia Supplementation Group D2,0.8717948717948718,0.8717948717948718,0.8717948717948718,0.9571023574529288,0.8,,http://purl.obolibrary.org/obo/DOID_0111083,Grupo de complementación de la anemia de Fanconi D2,Anemia de Fanconi complementación grupo D2,
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0111084,Fanconi anemia complementation group E,Fanconi anemia complementation group E,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0111084,Anemia de Fanconi grupo de complementación E,Anemia de Fanconi complementación grupo E,
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0111085,Fanconi anemia complementation group U,Fanconi anemia complementation group U,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0111085,Anemia de Fanconi grupo de complementación U,Anemia de Fanconi complementación grupo U,
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0111086,Fanconi anemia complementation group G,Fanconi anemia complementation group G,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0111086,Anemia de Fanconi grupo de complementación G,Anemia de Fanconi complementación grupo G,
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0111087,Fanconi anemia complementation group C,Fanconi anemia complementation group C,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0111087,Anemia de Fanconi grupo de complementación C,Anemia de Fanconi complementación grupo C,
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0111088,Fanconi anemia complementation group F,Fanconi anemia complementation group F,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0111088,Fanconi anemia complementación grupo F,Anemia de Fanconi complementación grupo F,
,google to en,error,,1,http://purl.obolibrary.org/obo/DOID_0111089,Fanconi anemia complementation group D1,Fanconi Anemia Supplementation Group D1,0.8717948717948718,0.8717948717948718,0.8717948717948718,0.9571023574529288,0.8,,http://purl.obolibrary.org/obo/DOID_0111089,Grupo de complementación de la anemia de Fanconi D1,Anemia de Fanconi complementación grupo D1,
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0111090,Fanconi anemia complementation group R,Fanconi anemia complementation group R,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0111090,Anemia de Fanconi grupo de complementación R,Anemia de Fanconi complementación grupo R,
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0111091,Fanconi anemia complementation group I,Fanconi anemia complementation group I,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0111091,Anemia de Fanconi grupo de complementación I,Anemia de Fanconi complementación grupo I,
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0111092,Fanconi anemia complementation group P,Fanconi anemia complementation group P,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0111092,anemia de Fanconi grupo de complementación P,Anemia de Fanconi complementación grupo P,
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0111093,Fanconi anemia complementation group Q,Fanconi anemia complementation group Q,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0111093,Anemia de Fanconi grupo de complementación Q,Anemia de Fanconi complementación grupo Q,
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0111094,Fanconi anemia complementation group N,Fanconi anemia complementation group N,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0111094,Anemia de Fanconi grupo de complementación N,Anemia de Fanconi grupo de complementación N,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0111095,Fanconi anemia complementation group A,Fanconi anemia complementation group A,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0111095,Anemia de Fanconi grupo de complementación A,Anemia de Fanconi complementación grupo A,
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0111096,Fanconi anemia complementation group O,Fanconi anemia complementation group O,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0111096,Anemia de Fanconi grupo de complementación O,Anemia de Fanconi complementación grupo O,
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0111097,Fanconi anemia complementation group J,Fanconi anemia complementation group J,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0111097,Anemia de Fanconi grupo de complementación J,Anemia de Fanconi complementación grupo J,
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0111098,Fanconi anemia complementation group B,Fanconi anemia complementation group B,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0111098,Anemia de Fanconi grupo de complementación B,Anemia de Fanconi complementación grupo B,
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0111135,congenital generalized lipodystrophy type 1,congenital generalized lipodystrophy type 1,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0111135,lipodistrofia generalizada congénita tipo 1,lipodistrofia generalizada congénita tipo 1,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0111136,congenital generalized lipodystrophy type 2,congenital generalized lipodystrophy type 2,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0111136,lipodistrofia generalizada congénita tipo 2,lipodistrofia generalizada congénita tipo 2,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0111137,congenital generalized lipodystrophy type 3,congenital generalized lipodystrophy type 3,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0111137,lipodistrofia generalizada congénita tipo 3,lipodistrofia generalizada congénita tipo 3,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0111138,congenital generalized lipodystrophy type 4,congenital generalized lipodystrophy type 4,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0111138,lipodistrofia generalizada congénita tipo 4,lipodistrofia generalizada congénita tipo 4,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0111153,congenital mirror movement disorder,congenital mirror movement disorder,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0111153,trastorno congénito del movimiento en espejo,trastorno congénito del movimiento en espejo,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0111169,subcortical band heterotopia,subcortical band heterotopia,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0111169,heterotopía subcortical en banda,heterotopía de banda subcortical,
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0111216,autosomal recessive centronuclear myopathy,autosomal recessive centronuclear myopathy,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0111216,miopatía centronuclear autosómica recesiva,Miopatía centronuclear autosómica recesiva,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_14717,centronuclear myopathy,centronuclear myopathy,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_14717,miopatía centronuclear,miopatía centronuclear,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0111217,autosomal dominant centronuclear myopathy,autosomal dominant centronuclear myopathy,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0111217,miopatía centronuclear autosómica dominante,Miopatía centronuclear autosómica dominante,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0111220,centronuclear myopathy 2,centronuclear myopathy 2,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0111220,miopatía centronuclear 2,miopatía centronuclear 2,exact
,TCG,meaning,,3,http://purl.obolibrary.org/obo/DOID_0111221,centronuclear myopathy 6 with fiber-type disproportion,centronuclear myopathy 6 with fiber disproportion,0.9074074074074074,0.9074074074074074,0.9514563106796116,0.989050857,0.9545454545454546,,http://purl.obolibrary.org/obo/DOID_0111221,miopatía centronuclear 6 con desproporción de fibras,Miopatía centronuclear 6 con desproporción del tipo de fibras.,
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0111222,centronuclear myopathy 5,centronuclear myopathy 5,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0111222,miopatía centronuclear 5,miopatía centronuclear 5,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0111223,centronuclear myopathy 1,centronuclear myopathy 1,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0111223,miopatía centronuclear 1,miopatía centronuclear 1,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0111224,centronuclear myopathy 4,centronuclear myopathy 4,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0111224,miopatía centronuclear 4,miopatía centronuclear 4,exact
,,order,,5,http://purl.obolibrary.org/obo/DOID_0111225,centronuclear myopathy X-linked,X-linked centronuclear myopathy,0.4193548387096774,0.4193548387096774,1,1,1,,http://purl.obolibrary.org/obo/DOID_0111225,miopatía centronuclear ligada al cromosoma X,miopatía centronuclear ligada al cromosoma X,exact
,TCG,meaning,,3,http://purl.obolibrary.org/obo/DOID_0111226,X-linked congenital myopathy with fiber-type disproportion,X-linked congenital myopathy with fibrous-type disproportion,0.9333333333333332,0.9333333333333332,0.9661016949152542,0.9906559176035048,0.9583333333333334,,http://purl.obolibrary.org/obo/DOID_0111226,miopatía congénita ligada al cromosoma X con desproporción de tipo fibroso,Miopatía congénita ligada al cromosoma X con desproporción del tipo de fibras,
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0112374,muscular dystrophy-dystroglycanopathy,muscular dystrophy-dystroglycanopathy,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0112374,distrofia muscular-distroglicanopatía,distrofia muscular-distroglicanopatía,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0111230,congenital muscular dystrophy-dystroglycanopathy type A11,congenital muscular dystrophy-dystroglycanopathy type A11,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0111230,distrofia muscular congénita-distroglicanopatía tipo A11,distrofia muscular congénita-distroglicanopatía tipo A11,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0111231,congenital muscular dystrophy-dystroglycanopathy type A8,congenital muscular dystrophy-dystroglycanopathy type A8,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0111231,distrofia muscular congénita-distroglicanopatía tipo A8,Distrofia muscular congénita-distroglicanopatía tipo A8,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0111232,congenital muscular dystrophy-dystroglycanopathy type A9,congenital muscular dystrophy-dystroglycanopathy type A9,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0111232,distrofia muscular congénita-distroglicanopatía tipo A9,Distrofia muscular congénita-distroglicanopatía tipo A9,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0111233,congenital muscular dystrophy-dystroglycanopathy A14,congenital muscular dystrophy-dystroglycanopathy A14,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0111233,distrofia muscular congénita-distroglicanopatía A14,Distrofia muscular congénita-distroglicanopatía A14,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0111234,congenital muscular dystrophy-dystroglycanopathy A7,congenital muscular dystrophy-dystroglycanopathy A7,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0111234,distrofia muscular congénita-distroglicanopatía A7,distrofia muscular congénita-distroglicanopatía A7,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0111235,congenital muscular dystrophy-dystroglycanopathy type A12,congenital muscular dystrophy-dystroglycanopathy type A12,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0111235,distrofia muscular congénita-distroglicanopatía tipo A12,distrofia muscular congénita-distroglicanopatía tipo A12,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0111236,congenital muscular dystrophy-dystroglycanopathy type A3,congenital muscular dystrophy-dystroglycanopathy type A3,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0111236,distrofia muscular congénita-distroglicanopatía tipo A3,Distrofia muscular congénita-distroglicanopatía tipo A3,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0111237,congenital muscular dystrophy-dystroglycanopathy type A1,congenital muscular dystrophy-dystroglycanopathy type A1,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0111237,distrofia muscular congénita-distroglicanopatía tipo A1,distrofia muscular congénita-distroglicanopatía tipo A1,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0111238,congenital muscular dystrophy-dystroglycanopathy type A13,congenital muscular dystrophy-dystroglycanopathy type A13,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0111238,distrofia muscular congénita-distroglicanopatía tipo A13,distrofia muscular congénita-distroglicanopatía tipo A13,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0111239,congenital muscular dystrophy-dystroglycanopathy type A10,congenital muscular dystrophy-dystroglycanopathy type A10,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0111239,distrofia muscular congénita-distroglicanopatía tipo A10,distrofia muscular congénita-distroglicanopatía tipo A10,exact
